Errors,Blunders,Moves,Eq Move,Cost Move,Double Errors,Double Blunders,Doubles,Eq Double,Cost Double,Take Errors,Take Blunders,Takes,Eq Take,Cost Take,Eq Wrong Double,Cost Wrong Double,Eq Wrong Take,Cost Wrong Take,Outplay,Resign Errors,Resign Blunders,Eq Resign,Cost Resign,Take Resign Errors,Take Resign Blunders,Eq Take Resign,Cost Take Resign,Jokers,Anti Jokers,Rolls,Luck,Cost luck,Date,Score,Opp Score,Match Length,Result,Eq per Decision,Checker play,Cube play,Elo Level,Level,Opp Elo,Opp Eq per move,Opp mwc,Variation,Rated,Games,Opp Decisions,Double,Roll,Opp Double,Opp Roll
3,1,27,-0.32,-0.0798,0,0,5,-0.003,-0.0005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,60,-2.052,-0.5582,27/12/2014 18:07,1,2,2,0,-0.0101,-0.0118,-0.0006,1896,Expert,1780,-0.0218,-0.1501,0,1,2,33,3,29,8,29
4,1,25,-0.287,-0.0778,1,0,10,-0.045,-0.0066,0,0,1,0,0,-0.045,-0.0066,0,0,0,0,0,0,0,0,0,0,0,5,2,59,1.788,0.5052,28/12/2014 12:01,5,0,5,1,-0.0092,-0.0115,-0.0041,1911,World Class,1780,-0.0259,-0.1499,0,1,1,35,2,29,5,29
7,4,65,-1.022,-0.1695,0,0,6,0,0,1,1,2,-0.462,-0.0746,0,0,-0.462,-0.0746,0,0,0,0,0,0,0,0,0,16,11,199,0.107,-0.3884,28/12/2014 12:22,6,7,7,0,-0.0203,-0.0157,-0.0578,1704,Advanced,1780,-0.0146,-0.1728,0,1,4,78,16,108,20,108
24,13,100,-2.47,-0.4894,1,1,22,-0.287,-0.0363,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,209,2.528,0.7569,28/12/2014 13:02,7,5,7,1,-0.0217,-0.0247,-0.0106,1677,Advanced,1780,-0.0141,-0.253,0,1,8,104,14,104,21,106
4,3,37,-0.548,-0.0839,2,2,6,-0.636,-0.0824,0,0,2,0,0,-0.636,-0.0824,0,0,0,0,0,0,0,0,0,0,0,11,8,84,1.264,0.4954,28/12/2014 13:26,7,0,7,1,-0.0263,-0.0148,-0.0795,1586,Intermediate,1780,-0.0398,-0.1515,0,1,2,37,6,44,6,43
3,2,19,-0.285,-0.0951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1.065,0.5326,28/12/2014 14:42,2,0,1,1,-0.015,-0.015,0,1806,Advanced,1780,-0.0077,-0.023,0,1,1,9,5,22,5,21
21,9,100,-2.459,-0.3392,3,3,6,-1.251,-0.0977,1,0,2,-0.054,-0.004,-0.641,-0.0541,0,0,0,0,0,0,0,0,0,0,0,21,13,229,4.526,0.6295,28/12/2014 14:42,5,2,5,1,-0.0348,-0.0246,-0.163,1416,Intermediate,1780,-0.0151,-0.2984,0,1,6,108,21,115,22,114
1,1,13,-0.131,-0.0438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,-0.847,-0.4237,28/12/2014 14:54,0,1,1,0,-0.0101,-0.0101,0,1895,Expert,1780,-0.0001,-0.0009,0,1,1,23,4,25,7,25
21,5,95,-1.477,-0.1814,1,0,22,-0.039,-0.0062,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,235,0.065,0.1586,28/12/2014 15:31,7,1,7,1,-0.0127,-0.0155,-0.0016,1848,Expert,1780,-0.0416,-0.5141,0,1,5,131,26,116,16,117
4,2,46,-0.426,-0.0409,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,133,-5.517,-0.6081,28/12/2014 15:46,0,7,7,0,-0.0076,-0.0093,0,1939,World Class,1780,-0.0291,-0.1628,0,1,3,67,9,70,18,70
4,2,55,-0.704,-0.0503,5,4,12,-0.615,-0.0388,1,1,2,-0.499,-0.0312,0,0,-0.499,-0.0312,0,0,0,0,0,0,0,0,0,3,9,120,-5.425,-0.5639,28/12/2014 18:13,0,7,7,0,-0.0264,-0.0128,-0.0796,1585,Intermediate,1780,-0.0313,-0.1849,0,1,3,59,10,59,9,60
10,5,68,-0.88,-0.098,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,165,-6.202,-0.6265,28/12/2014 18:32,2,5,5,0,-0.0117,-0.0129,0,1866,Expert,1780,-0.0284,-0.2719,0,1,4,92,17,87,18,87
7,3,20,-0.601,-0.2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,45,-0.674,-0.3371,28/12/2014 18:40,0,1,1,0,-0.03,-0.03,0,1511,Intermediate,1780,-0.0041,-0.026,0,1,1,19,2,22,4,22
12,3,61,-1.273,-0.248,1,0,9,-0.067,-0.0115,1,1,4,-0.154,-0.0096,-0.067,-0.0115,-0.154,-0.0096,0,0,0,0,0,0,0,0,0,8,11,142,-0.663,0.4025,28/12/2014 19:03,7,2,7,1,-0.0202,-0.0209,-0.017,1707,Advanced,1780,-0.0429,-0.3485,0,1,3,75,16,73,16,73
15,6,67,-1.305,-0.1371,2,2,5,-0.429,-0.0283,0,0,0,0,0,-0.429,-0.0283,0,0,0,0,0,0,0,0,0,0,0,13,3,142,5.726,0.5631,30/12/2014 14:38,10,0,7,1,-0.0241,-0.0195,-0.0858,1630,Advanced,1780,-0.0143,-0.1063,0,1,3,65,10,73,8,70
13,5,116,-1.381,-0.2036,1,0,10,-0.056,-0.0042,0,0,4,0,0,-0.039,-0.0026,0,0,0,0,0,0,0,0,0,0,0,12,11,251,2.703,0.6485,30/12/2014 14:57,11,4,7,1,-0.0111,-0.0119,-0.004,1879,Expert,1780,-0.004,-0.0577,0,1,6,112,21,134,24,134
8,4,49,-0.845,-0.1036,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,105,4.786,0.5916,30/12/2014 15:08,10,0,7,1,-0.0154,-0.0172,0,1800,Advanced,1780,-0.0048,-0.0201,0,1,2,38,8,57,5,56
17,4,122,-1.245,-0.1878,7,1,19,-0.477,-0.0388,1,1,4,-0.089,-0.0143,-0.002,-0.0002,-0.089,-0.0143,0,0,0,0,0,0,0,0,0,18,25,266,-0.249,0.0988,30/12/2014 15:34,8,5,7,1,-0.0125,-0.0102,-0.0246,1853,Expert,1780,-0.0307,-0.6804,0,1,8,138,23,137,24,139
9,6,72,-1.223,-0.2003,4,3,18,-0.985,-0.0719,1,1,3,-0.219,-0.0145,-0.403,-0.0332,0,0,0,0,0,0,0,0,0,0,0,9,8,164,0.51,-0.3344,30/12/2014 15:51,4,7,7,0,-0.0261,-0.017,-0.0573,1590,Intermediate,1780,-0.0051,-0.0826,0,1,4,86,12,81,13,83
15,4,111,-1.096,-0.1898,4,3,29,-0.397,-0.0393,0,0,3,0,0,-0.016,-0.001,0,0,0,0,0,0,0,0,0,0,0,10,17,259,-3.488,-0.6296,30/12/2014 16:32,3,8,7,0,-0.0104,-0.0099,-0.0124,1889,Expert,1780,-0.0249,-0.3849,0,1,5,118,26,131,19,131
9,5,32,-1.209,-0.1549,1,1,8,-0.244,-0.018,0,0,0,0,0,-0.244,-0.018,0,0,0,0,0,0,0,0,0,0,0,11,5,65,4.325,0.5897,30/12/2014 19:10,5,0,5,1,-0.0363,-0.0378,-0.0305,1387,Casual Player,1780,-0.0246,-0.0502,0,1,2,27,8,37,6,36
23,12,95,-2.742,-0.4149,2,1,10,-0.157,-0.0129,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,219,4.07,0.5568,30/12/2014 19:42,6,2,5,1,-0.0271,-0.0289,-0.0131,1570,Intermediate,1780,-0.0232,-0.4452,0,1,6,133,20,117,16,116
8,2,53,-0.535,-0.0482,2,1,4,-0.403,-0.0267,0,0,1,0,0,-0.403,-0.0267,0,0,0,0,0,0,0,0,0,0,0,10,4,108,3.585,0.5029,31/12/2014 11:52,7,1,7,1,-0.0162,-0.0101,-0.0805,1784,Advanced,1780,-0.0214,-0.0756,0,1,4,53,9,55,9,55
13,5,58,-0.977,-0.1997,0,0,1,0,0,1,1,1,-0.423,-0.0327,0,0,-0.423,-0.0327,0,0,0,0,0,0,0,0,0,3,10,171,-3.086,-0.5266,31/12/2014 12:12,2,5,5,0,-0.0233,-0.0168,-0.2114,1645,Advanced,1780,-0.023,-0.3491,0,1,3,71,12,86,11,85
21,8,88,-1.834,-0.2104,1,1,12,-0.16,-0.01,0,0,2,0,0,-0.159,-0.0099,0,0,0,0,0,0,0,0,0,0,0,12,19,206,-1.575,-0.3908,31/12/2014 12:36,3,7,7,0,-0.0195,-0.0208,-0.0114,1719,Advanced,1780,-0.0106,-0.1217,0,1,5,95,13,104,23,103
8,3,50,-0.743,-0.0719,6,3,15,-0.585,-0.0506,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,121,-4.291,-0.4716,31/12/2014 14:35,1,5,5,0,-0.0198,-0.0149,-0.0344,1714,Advanced,1780,-0.0136,-0.103,0,1,4,65,6,58,13,59
13,7,80,-1.712,-0.2081,1,0,10,-0.052,-0.0069,0,0,2,0,0,-0.034,-0.0042,0,0,0,0,0,0,0,0,0,0,0,9,9,201,1.008,0.3535,31/12/2014 14:57,5,2,5,1,-0.0192,-0.0214,-0.0043,1727,Advanced,1780,-0.0311,-0.3866,0,1,6,119,16,98,19,100
9,3,64,-0.822,-0.129,5,3,17,-0.819,-0.1196,0,0,3,0,0,-0.449,-0.0563,0,0,0,0,0,0,0,0,0,0,0,10,13,136,0.353,0.3437,31/12/2014 15:27,5,2,5,1,-0.0195,-0.0128,-0.041,1720,Advanced,1780,-0.0536,-0.3901,0,1,6,63,13,68,16,67
11,7,78,-1.737,-0.2603,3,2,20,-0.39,-0.0398,0,0,2,0,0,-0.312,-0.026,0,0,0,0,0,0,0,0,0,0,0,17,14,172,1.3,0.2491,31/12/2014 16:16,5,3,5,1,-0.0213,-0.0223,-0.0177,1686,Advanced,1780,-0.0448,-0.54,0,1,7,101,22,84,21,86
16,6,60,-1.667,-0.1707,0,0,11,0,0,2,2,2,-0.68,-0.0824,0,0,-0.508,-0.0393,0,0,0,0,0,0,0,0,0,11,11,184,-0.82,-0.3909,31/12/2014 16:53,2,5,5,0,-0.0322,-0.0278,-0.0523,1469,Intermediate,1780,-0.0167,-0.1908,0,1,5,113,14,91,10,90
10,5,53,-1.47,-0.1672,3,1,6,-0.211,-0.0164,0,0,1,0,0,-0.04,-0.0029,0,0,0,0,0,0,0,0,0,0,0,11,2,116,5.503,0.5877,31/12/2014 17:28,9,0,7,1,-0.028,-0.0277,-0.0301,1552,Intermediate,1780,-0.0387,-0.1299,0,1,3,42,11,60,10,60
12,7,64,-1.252,-0.1479,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,154,-4.557,-0.7335,31/12/2014 17:50,0,7,7,0,-0.0171,-0.0196,0,1766,Advanced,1780,-0.0427,-0.4217,0,1,3,86,10,79,18,77
1,1,10,-0.306,-0.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,30,-0.722,-0.3609,31/12/2014 19:31,0,1,1,0,-0.0306,-0.0306,0,1500,Intermediate,1780,-0.0008,-0.0045,0,1,1,17,5,17,3,16
19,6,115,-1.986,-0.3315,1,1,4,-0.081,-0.0063,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,273,-2.292,-0.6888,31/12/2014 19:59,4,5,5,0,-0.0171,-0.0173,-0.0136,1767,Advanced,1780,-0.0347,-0.5763,0,1,6,134,19,140,24,141
32,19,118,-3.949,-0.4907,4,3,14,-0.639,-0.1378,1,1,4,-0.587,-0.0508,0,0,-0.587,-0.0508,0,0,0,0,0,0,0,0,0,17,23,279,-2.426,-0.1872,1/01/2015 9:42,5,7,7,0,-0.038,-0.0335,-0.0681,1354,Casual Player,1780,-0.0287,-0.4219,0,1,6,157,26,138,17,138
11,5,89,-1.043,-0.1152,4,3,32,-0.491,-0.0423,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,13,214,3.968,0.4458,1/01/2015 10:16,7,2,7,1,-0.0126,-0.0117,-0.0149,1851,Expert,1780,-0.0198,-0.2004,0,1,6,105,21,111,15,110
21,8,133,-2.066,-0.4091,1,0,7,-0.052,-0.0038,1,1,3,-1.282,-0.1109,-0.052,-0.0038,0,0,0,0,0,0,0,0,0,0,0,12,11,295,-0.59,0.2748,1/01/2015 10:47,5,4,5,1,-0.0238,-0.0155,-0.1333,1636,Advanced,1780,-0.0275,-0.4017,0,1,6,113,26,155,31,155
23,10,83,-2.726,-0.4115,4,3,10,-0.811,-0.0627,0,0,0,0,0,-0.244,-0.0189,0,0,0,0,0,0,0,0,0,0,0,12,15,182,-3.511,-0.6997,1/01/2015 12:16,5,4,5,1,-0.038,-0.0328,-0.0811,1354,Casual Player,1780,-0.0935,-1.179,0,1,4,83,19,100,13,101
1,1,20,-0.147,-0.0119,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,70,-2.716,-0.6242,1/01/2015 12:27,0,5,5,0,-0.0061,-0.0073,0,1964,World Class,1780,-0.0271,-0.1665,0,1,2,36,2,35,9,33
18,8,74,-2.436,-0.2631,1,1,25,-0.138,-0.009,3,3,4,-0.656,-0.0413,-0.119,-0.0078,-0.123,-0.0077,0,0,0,0,0,0,0,0,0,7,12,202,-4.286,-0.3455,1/01/2015 13:00,0,7,7,0,-0.0314,-0.0329,-0.0274,1485,Intermediate,1780,-0.018,-0.1682,0,1,5,99,15,100,13,99
6,2,28,-0.385,-0.1007,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,56,0.714,0.4217,1/01/2015 14:49,4,0,3,1,-0.012,-0.0138,0,1861,Expert,1780,-0.0205,-0.1438,0,1,1,26,1,28,3,27
12,4,55,-1.039,-0.3283,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,126,-0.908,-0.3324,1/01/2015 15:01,1,3,3,0,-0.0168,-0.0189,0,1773,Advanced,1780,-0.0125,-0.188,0,1,3,62,12,65,10,64
7,4,34,-1.361,-0.3246,3,2,5,-0.39,-0.0507,0,0,1,0,0,-0.097,-0.0171,0,0,0,0,0,0,0,0,0,0,0,7,6,109,0.083,-0.5131,1/01/2015 15:27,1,3,3,0,-0.0438,-0.04,-0.065,1247,Casual Player,1780,-0.0296,-0.484,0,1,3,64,9,55,7,55
17,6,92,-2.034,-0.3847,4,3,26,-0.698,-0.0576,0,0,1,0,0,-0.175,-0.0135,0,0,0,0,0,0,0,0,0,0,0,19,19,230,-1.513,-0.7104,1/01/2015 16:04,3,5,5,0,-0.023,-0.0221,-0.0258,1653,Advanced,1780,-0.0343,-0.604,0,1,5,111,23,121,24,123
6,2,31,-0.55,-0.087,0,0,3,-0.01,-0.0014,0,0,1,0,0,-0.01,-0.0014,0,0,0,0,0,0,0,0,0,0,0,5,2,73,1.988,0.526,1/01/2015 16:52,5,0,5,1,-0.016,-0.0177,-0.0024,1788,Advanced,1780,-0.0183,-0.0842,0,1,2,32,11,45,10,43
20,12,126,-2.805,-0.3337,2,2,4,-0.205,-0.0153,1,1,4,-0.188,-0.0134,-0.205,-0.0153,-0.188,-0.0134,0,0,0,0,0,0,0,0,0,21,21,299,-2.069,-0.7691,1/01/2015 19:01,5,8,7,0,-0.0239,-0.0223,-0.0491,1635,Advanced,1780,-0.03,-0.6001,0,1,7,190,22,151,24,153
12,7,87,-1.827,-0.5601,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,243,1.005,0.7,1/01/2015 19:25,5,4,5,1,-0.0203,-0.021,0,1705,Advanced,1780,-0.016,-0.3044,0,1,4,91,25,128,18,126
10,3,64,-0.813,-0.3059,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,176,-0.943,0.471,2/01/2015 11:23,3,2,3,1,-0.012,-0.0127,0,1862,Expert,1755,-0.0171,-0.3553,0,1,4,91,18,92,13,89
12,7,32,-1.067,-0.32,1,1,9,-0.168,-0.0421,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,82,0.606,0.3902,2/01/2015 11:34,4,0,3,1,-0.0294,-0.0333,-0.0168,1524,Intermediate,1743,-0.0453,-0.3595,0,1,1,33,8,44,7,44
11,7,69,-1.504,-0.4091,0,0,2,-0.018,-0.0018,0,0,0,0,0,-0.018,-0.0018,0,0,0,0,0,0,0,0,0,0,0,8,9,155,2.037,0.7021,2/01/2015 12:13,3,2,3,1,-0.0214,-0.0218,-0.0089,1683,Advanced,1829,-0.0125,-0.2234,0,1,4,70,12,78,8,79
4,1,16,-0.308,-0.0308,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,43,3.032,0.4351,2/01/2015 12:20,6,0,5,1,-0.0171,-0.0192,0,1767,Advanced,1630,-0.0663,-0.0907,0,1,1,16,8,21,2,21
11,3,64,-0.817,-0.0991,0,0,2,0,0,1,0,2,-0.075,-0.0058,0,0,-0.075,-0.0058,0,0,0,0,0,0,0,0,0,4,9,158,-2.89,-0.3513,2/01/2015 14:17,0,5,5,0,-0.0131,-0.0128,-0.0187,1841,Expert,2262,0,0,0,1,3,71,17,80,12,82
4,1,26,-0.342,-0.1139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,55,-1.058,-0.5291,2/01/2015 14:51,0,1,1,0,-0.0131,-0.0131,0,1841,Expert,1780,-0.021,-0.1538,0,1,1,22,1,28,4,28
11,2,21,-0.854,-0.2848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,48,1.266,0.6329,2/01/2015 14:56,1,0,1,1,-0.0407,-0.0407,0,1304,Casual Player,1780,-0.0302,-0.1511,0,1,1,15,3,23,3,24
6,4,36,-1.367,-0.1139,0,0,7,0,0,1,0,2,-0.042,-0.0065,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,107,-3.009,-0.5727,2/01/2015 15:36,0,5,5,0,-0.0313,-0.038,-0.0046,1486,Intermediate,1780,-0.0365,-0.2616,0,1,3,73,8,53,8,51
18,9,65,-2.14,-0.3192,1,1,5,-0.109,-0.0166,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,160,-1.459,-0.2722,2/01/2015 19:02,1,5,5,0,-0.0312,-0.0329,-0.0156,1487,Intermediate,1780,-0.0178,-0.1823,0,1,4,80,12,80,10,79
8,6,44,-1.189,-0.2262,2,2,6,-0.326,-0.0854,1,1,1,-0.122,-0.0154,0,0,-0.122,-0.0154,0,0,0,0,0,0,0,0,0,11,8,100,2.101,0.7209,3/01/2015 15:15,8,0,7,1,-0.0321,-0.027,-0.0639,1471,Intermediate,1780,-0.0172,-0.094,0,1,1,38,8,51,6,50
11,4,79,-1.095,-0.1257,1,1,5,-0.242,-0.0151,0,0,1,0,0,-0.242,-0.0151,0,0,0,0,0,0,0,0,0,0,0,8,8,159,3.758,0.4676,3/01/2015 15:46,7,1,7,1,-0.0157,-0.0139,-0.0402,1793,Advanced,1780,-0.0192,-0.1535,0,1,4,74,11,85,9,84
7,2,37,-0.429,-0.0291,8,5,15,-1.019,-0.0849,0,0,2,0,0,-0.146,-0.0268,0,0,0,0,0,0,0,0,0,0,0,11,6,87,2.633,0.4749,3/01/2015 17:01,7,1,7,1,-0.0268,-0.0116,-0.0599,1576,Intermediate,1780,-0.027,-0.1346,0,1,4,51,6,43,4,41
4,1,70,-0.396,-0.049,1,1,4,-0.148,-0.0147,1,1,3,-0.3,-0.0298,0,0,-0.3,-0.0298,0,0,0,0,0,0,0,0,0,14,14,171,-3.533,-0.5711,4/01/2015 10:42,2,5,5,0,-0.011,-0.0057,-0.0639,1880,Expert,1780,-0.0138,-0.1694,0,1,5,92,13,86,13,85
11,1,75,-0.754,-0.1287,0,0,14,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,192,-3.148,-0.5832,4/01/2015 11:03,5,7,7,0,-0.0082,-0.0101,0,1929,World Class,1780,-0.0179,-0.1768,0,1,5,99,15,97,18,96
23,10,100,-2.511,-0.3,1,1,21,-0.317,-0.024,2,2,2,-0.65,-0.064,0,0,-0.65,-0.064,0,0,0,0,0,0,0,0,0,20,18,241,-0.436,-0.4129,4/01/2015 11:34,5,7,7,0,-0.0283,-0.0251,-0.042,1546,Intermediate,1780,-0.022,-0.2685,0,1,7,127,26,117,18,121
9,4,73,-1.248,-0.1773,7,5,18,-0.88,-0.0751,0,0,1,0,0,-0.291,-0.0248,0,0,0,0,0,0,0,0,0,0,0,13,8,166,4.022,0.4017,4/01/2015 17:56,5,2,5,1,-0.0231,-0.0171,-0.0463,1649,Advanced,1762,-0.036,-0.2998,0,1,4,72,13,83,14,80
7,4,47,-0.796,-0.0844,2,2,4,-0.434,-0.0426,0,0,1,0,0,-0.348,-0.03,0,0,0,0,0,0,0,0,0,0,0,7,4,115,2.976,0.4551,4/01/2015 18:15,5,0,5,1,-0.0237,-0.0169,-0.0868,1639,Advanced,1927,-0.0167,-0.1635,0,1,3,70,11,58,4,58
9,3,87,-0.818,-0.2101,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,205,-3.879,-0.8145,4/01/2015 18:49,4,5,5,0,-0.0089,-0.0094,0,1917,World Class,1684,-0.0172,-0.4489,0,1,7,102,19,101,12,101
5,2,29,-0.398,-0.0343,1,0,7,-0.064,-0.0047,0,0,0,0,0,-0.064,-0.0047,0,0,0,0,0,0,0,0,0,0,0,5,0,69,3.683,0.4899,10/01/2015 10:20,5,0,5,1,-0.0128,-0.0137,-0.0091,1847,Expert,1780,-0.0191,-0.0488,0,1,2,33,2,34,3,34
1,1,15,-0.222,-0.0557,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,38,-2.163,-0.4693,10/01/2015 11:09,0,4,3,0,-0.0131,-0.0148,0,1842,Expert,1780,-0.0153,-0.0338,0,1,1,21,5,22,2,23
6,3,52,-0.702,-0.1907,5,2,10,-0.495,-0.062,1,0,1,-0.044,-0.0037,-0.259,-0.0202,-0.044,-0.0037,0,0,0,0,0,0,0,0,0,7,1,105,0.97,0.5214,10/01/2015 11:22,5,2,5,1,-0.0197,-0.0135,-0.049,1717,Advanced,1780,-0.0293,-0.22,0,1,3,41,6,55,7,56
4,1,30,-0.251,-0.0317,2,1,5,-0.209,-0.0156,0,0,0,0,0,-0.177,-0.0132,0,0,0,0,0,0,0,0,0,0,0,6,2,58,3.054,0.4155,10/01/2015 11:33,5,0,5,1,-0.0132,-0.0084,-0.0418,1841,Expert,1780,-0.0287,-0.089,0,1,2,34,4,32,6,33
6,5,21,-0.742,-0.1092,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,57,3.005,0.4574,10/01/2015 19:23,5,1,5,1,-0.0297,-0.0353,0,1519,Intermediate,1780,-0.0446,-0.1375,0,1,3,33,8,28,9,27
8,5,66,-1.116,-0.3043,4,1,18,-0.241,-0.0203,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,21,185,2.051,0.52,10/01/2015 19:45,5,2,5,1,-0.0158,-0.0169,-0.012,1792,Advanced,1780,-0.0267,-0.2966,0,1,4,89,24,92,13,89
24,10,81,-2.479,-0.584,2,2,16,-0.304,-0.03,0,0,2,0,0,-0.274,-0.026,0,0,0,0,0,0,0,0,0,0,0,12,18,183,-1.89,-0.42,10/01/2015 21:54,3,5,5,0,-0.0281,-0.0306,-0.0169,1550,Intermediate,1780,-0.0342,-0.5285,0,1,5,105,7,91,18,89
13,8,99,-1.68,-0.3837,5,1,17,-0.327,-0.0324,0,0,1,0,0,-0.132,-0.0118,0,0,0,0,0,0,0,0,0,0,0,13,14,229,0.436,-0.0204,11/01/2015 9:54,5,4,5,1,-0.0172,-0.017,-0.0182,1766,Advanced,1780,-0.0351,-0.9786,0,1,8,142,13,115,20,114
28,14,165,-3.313,-0.4908,8,4,19,-0.82,-0.0914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,385,-3.915,-0.6209,11/01/2015 11:32,6,4,5,1,-0.0225,-0.0201,-0.0431,1662,Advanced,1780,-0.0491,-1.7759,0,1,8,223,28,208,32,209
21,10,91,-2.109,-0.395,4,2,12,-0.372,-0.0268,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,239,-3.259,-0.5564,12/01/2015 19:52,2,5,5,0,-0.0239,-0.0232,-0.0286,1635,Advanced,1780,-0.0251,-0.4668,0,1,6,153,18,127,22,129
10,6,67,-1.149,-0.277,6,5,13,-0.702,-0.0698,0,0,1,0,0,-0.106,-0.0105,0,0,0,0,0,0,0,0,0,0,0,2,1,150,1.204,0.2919,18/01/2015 9:59,4,1,3,1,-0.0228,-0.0172,-0.0501,1655,Advanced,1780,-0.0519,-0.5936,0,1,3,57,15,78,21,78
0,0,23,-0.003,-0.0016,4,2,10,-0.428,-0.0482,0,0,2,0,0,-0.033,-0.0056,0,0,0,0,0,0,0,0,0,0,0,7,9,74,-3.086,-0.5358,18/01/2015 10:43,1,5,5,0,-0.0123,-0.0001,-0.0357,1856,Expert,1780,-0.0205,-0.0831,0,1,3,43,5,36,7,36
4,1,30,-0.321,-0.0386,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96,-3.601,-0.4991,18/01/2015 10:57,0,5,5,0,-0.0104,-0.0107,0,1891,Expert,1780,-0.0064,-0.0396,0,1,2,44,9,50,11,50
20,6,94,-1.919,-0.3703,2,2,8,-0.457,-0.0413,0,0,1,0,0,-0.457,-0.0413,0,0,0,0,0,0,0,0,0,0,0,10,8,241,-1.413,-0.741,18/01/2015 13:08,4,5,5,0,-0.0231,-0.0204,-0.0508,1650,Advanced,1780,-0.0371,-0.7483,0,1,7,154,17,118,12,119
18,12,78,-2.667,-0.2808,2,2,9,-0.522,-0.0561,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,171,-4.002,-0.3867,18/01/2015 13:33,1,5,5,0,-0.035,-0.0342,-0.0402,1412,Casual Player,1780,-0.0265,-0.2559,0,1,6,103,12,83,12,83
7,2,57,-0.535,-0.0944,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,124,1.32,0.3129,18/01/2015 16:02,5,2,5,1,-0.0086,-0.0094,0,1921,World Class,1612,-0.0377,-0.2756,0,1,3,52,16,66,12,65
23,13,63,-2.658,-0.3974,1,1,9,-0.159,-0.0118,1,1,2,-0.298,-0.0295,0,0,-0.298,-0.0295,0,0,0,0,0,0,0,0,0,13,10,175,1.068,-0.0308,18/01/2015 16:20,2,5,5,0,-0.0421,-0.0422,-0.0416,1277,Casual Player,2087,-0.004,-0.0489,0,1,4,69,14,86,12,87
12,6,75,-1.077,-0.1283,0,0,14,-0.018,-0.0023,1,1,2,-0.095,-0.008,-0.018,-0.0023,-0.095,-0.008,0,0,0,0,0,0,0,0,0,6,4,151,3.083,0.5362,19/01/2015 8:27,5,1,5,1,-0.0131,-0.0144,-0.0071,1842,Expert,1838,-0.0135,-0.1134,0,1,5,70,8,75,16,77
